# NetGPI 1.1	Timestamp: 20230505155710
ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
megahit_116229_2-430	143	Not GPI-Anchored	-	0.992	*
megahit_116694_133-471	112	Not GPI-Anchored	-	0.993	*
megahit_116880_218-2743	841	Not GPI-Anchored	-	0.982	*
megahit_119312_21-1214	397	Not GPI-Anchored	-	0.972	*
megahit_119338_111-1358	415	Not GPI-Anchored	-	0.972	*
megahit_123765_8141-11281	1046	Not GPI-Anchored	-	0.993	*
megahit_123298_389-2707	772	Not GPI-Anchored	-	0.994	*
megahit_121400_4684-5394	236	Not GPI-Anchored	-	0.991	*
megahit_133666_41-970	309	Not GPI-Anchored	-	0.547	*
megahit_121994_787-2256	489	Not GPI-Anchored	-	0.994	*
megahit_122241_3-419	139	Not GPI-Anchored	-	0.995	*
megahit_122241_445-1164	239	Not GPI-Anchored	-	0.937	*
megahit_122242_3275-3994	239	Not GPI-Anchored	-	0.937	*
megahit_122457_1-510	170	Not GPI-Anchored	-	0.987	*
megahit_122761_2-1597	532	Not GPI-Anchored	-	0.746	*
megahit_123300_34-6144	2036	Not GPI-Anchored	-	0.994	*
megahit_121400_67-3138	1023	Not GPI-Anchored	-	0.994	*
megahit_123510_2-2371	790	Not GPI-Anchored	-	0.995	*
megahit_123510_2368-3705	445	Not GPI-Anchored	-	0.992	*
megahit_123511_169-1602	477	Not GPI-Anchored	-	0.995	*
megahit_133565_1-747	249	Not GPI-Anchored	-	0.989	*
megahit_123511_1599-2936	445	Not GPI-Anchored	-	0.992	*
megahit_123763_8141-11281	1046	Not GPI-Anchored	-	0.993	*
megahit_123765_1349-3073	574	Not GPI-Anchored	-	0.993	*
megahit_123765_3099-6158	1019	Not GPI-Anchored	-	0.962	*
megahit_121400_3165-4652	495	Not GPI-Anchored	-	0.995	*
megahit_121392_246-971	241	Not GPI-Anchored	-	0.987	*
megahit_119381_425-1150	242	Not GPI-Anchored	-	0.991	*
megahit_120564_3878-6967	1030	Not GPI-Anchored	-	0.996	*
megahit_119385_3-467	155	Not GPI-Anchored	-	0.961	*
megahit_119816_8900-9664	254	Not GPI-Anchored	-	0.990	*
megahit_120049_26-2011	661	Not GPI-Anchored	-	0.995	*
megahit_133679_4535-6058	508	Not GPI-Anchored	-	0.993	*
megahit_120092_2673-3194	174	Not GPI-Anchored	-	0.988	*
megahit_120367_544-1404	286	Not GPI-Anchored	-	0.995	*
megahit_120368_94-954	286	Not GPI-Anchored	-	0.994	*
megahit_120547_2983-3390	135	Not GPI-Anchored	-	0.994	*
megahit_120565_3878-6967	1030	Not GPI-Anchored	-	0.996	*
megahit_121391_246-971	241	Not GPI-Anchored	-	0.987	*
megahit_120572_2030-2794	254	Not GPI-Anchored	-	0.992	*
megahit_120597_504-908	134	Not GPI-Anchored	-	0.994	*
megahit_120821_61-447	128	Not GPI-Anchored	-	0.995	*
megahit_121118_28-408	126	Not GPI-Anchored	-	0.943	*
megahit_121292_418-2079	553	Not GPI-Anchored	-	0.995	*
megahit_121293_54-1121	355	Not GPI-Anchored	-	0.995	*
megahit_121312_2194-3183	329	Not GPI-Anchored	-	0.992	*
megahit_121313_2194-3183	329	Not GPI-Anchored	-	0.992	*
megahit_97698_1-690	229	Not GPI-Anchored	-	0.943	*
megahit_97973_1788-2612	274	Not GPI-Anchored	-	0.994	*
megahit_97659_2-736	245	Not GPI-Anchored	-	0.960	*
megahit_78432_87-2411	774	Not GPI-Anchored	-	0.991	*
megahit_77680_2-1396	465	Not GPI-Anchored	-	0.993	*
megahit_77750_1115-1948	277	Not GPI-Anchored	-	0.995	*
megahit_77901_66-1109	347	Not GPI-Anchored	-	0.850	*
megahit_139258_765-1793	342	Not GPI-Anchored	-	0.996	*
megahit_78426_87-2411	774	Not GPI-Anchored	-	0.991	*
megahit_78429_87-2411	774	Not GPI-Anchored	-	0.991	*
megahit_78430_87-2411	774	Not GPI-Anchored	-	0.991	*
megahit_78431_87-1397	437	Not GPI-Anchored	-	0.990	*
megahit_78434_87-1397	437	Not GPI-Anchored	-	0.990	*
megahit_77398_3-323	107	Not GPI-Anchored	-	0.993	*
megahit_78435_87-1397	437	Not GPI-Anchored	-	0.990	*
megahit_78487_1818-2123	101	Not GPI-Anchored	-	0.989	*
megahit_78489_1985-2290	101	Not GPI-Anchored	-	0.988	*
megahit_78615_2-415	138	Not GPI-Anchored	-	0.990	*
megahit_78886_15272-15721	150	Not GPI-Anchored	-	0.988	*
megahit_78889_15388-15837	150	Not GPI-Anchored	-	0.988	*
megahit_78949_1-513	170	Not GPI-Anchored	-	0.994	*
megahit_78950_1-513	170	Not GPI-Anchored	-	0.994	*
megahit_77459_155-754	200	Not GPI-Anchored	-	0.996	*
megahit_77273_132-1883	583	Not GPI-Anchored	-	0.993	*
megahit_79106_24-758	244	Not GPI-Anchored	-	0.435	*
megahit_76960_72-989	305	Not GPI-Anchored	-	0.994	*
megahit_75641_248-1213	321	Not GPI-Anchored	-	0.995	*
megahit_75792_97-1080	327	Not GPI-Anchored	-	0.995	*
megahit_75855_92-658	188	Not GPI-Anchored	-	0.995	*
megahit_75856_92-658	188	Not GPI-Anchored	-	0.995	*
megahit_76622_674-1624	316	Not GPI-Anchored	-	0.965	*
megahit_76650_64-771	235	Not GPI-Anchored	-	0.991	*
megahit_76651_963-1655	230	Not GPI-Anchored	-	0.975	*
megahit_76652_386-1078	230	Not GPI-Anchored	-	0.975	*
megahit_76960_989-2320	443	Not GPI-Anchored	-	0.980	*
megahit_77272_17-931	304	Not GPI-Anchored	-	0.630	*
megahit_76961_72-989	305	Not GPI-Anchored	-	0.994	*
megahit_76961_989-2320	443	Not GPI-Anchored	-	0.980	*
megahit_76962_72-989	305	Not GPI-Anchored	-	0.994	*
megahit_77118_91-630	179	Not GPI-Anchored	-	0.994	*
megahit_77162_1079-1447	122	Not GPI-Anchored	-	0.911	*
megahit_77269_69-1379	436	Not GPI-Anchored	-	0.996	*
megahit_77271_235-1152	305	Not GPI-Anchored	-	0.995	*
megahit_77271_1670-3493	607	Not GPI-Anchored	-	0.994	*
megahit_79038_3-305	100	Not GPI-Anchored	-	0.986	*
megahit_79269_2-550	183	Not GPI-Anchored	-	0.994	*
megahit_81836_3-1241	412	Not GPI-Anchored	-	0.980	*
megahit_81011_2-1243	414	Not GPI-Anchored	-	0.995	*
megahit_80027_543-3023	826	Not GPI-Anchored	-	0.994	*
megahit_80215_2-415	138	Not GPI-Anchored	-	0.995	*
megahit_80669_2275-3522	415	Not GPI-Anchored	-	0.991	*
megahit_80880_54-539	161	Not GPI-Anchored	-	0.991	*
megahit_80915_38-916	293	Not GPI-Anchored	-	0.968	*
megahit_80934_2-1021	340	Not GPI-Anchored	-	0.993	*
megahit_80934_1021-1755	244	Not GPI-Anchored	-	0.994	*
megahit_138986_885-1334	149	Not GPI-Anchored	-	0.993	*
megahit_81091_1-2694	898	Not GPI-Anchored	-	0.996	*
megahit_79856_2819-3130	103	GPI-Anchored	85	0.702	S
megahit_81147_25-624	199	Not GPI-Anchored	-	0.990	*
megahit_81344_3-380	126	Not GPI-Anchored	-	0.991	*
megahit_81345_35-1033	332	Not GPI-Anchored	-	0.995	*
megahit_81428_89-1276	395	Not GPI-Anchored	-	0.645	*
megahit_81435_30-1574	514	Not GPI-Anchored	-	0.992	*
megahit_97658_2-721	240	Not GPI-Anchored	-	0.960	*
megahit_81683_2012-2632	206	Not GPI-Anchored	-	0.994	*
megahit_81684_2342-2962	206	Not GPI-Anchored	-	0.994	*
megahit_79856_3200-3856	218	Not GPI-Anchored	-	0.992	*
megahit_79855_3200-3856	218	Not GPI-Anchored	-	0.992	*
megahit_79270_2-550	183	Not GPI-Anchored	-	0.994	*
megahit_79776_835-3450	871	Not GPI-Anchored	-	0.975	*
megahit_79271_2-346	115	Not GPI-Anchored	-	0.995	*
megahit_79286_2-349	116	Not GPI-Anchored	-	0.989	*
megahit_79383_2-1450	483	Not GPI-Anchored	-	0.995	*
megahit_139257_287-1315	342	Not GPI-Anchored	-	0.996	*
megahit_139256_765-1793	342	Not GPI-Anchored	-	0.996	*
megahit_79557_3-950	316	Not GPI-Anchored	-	0.994	*
megahit_139255_4461-5549	363	Not GPI-Anchored	-	0.980	*
megahit_79775_835-3405	856	Not GPI-Anchored	-	0.975	*
megahit_79777_2-1000	333	Not GPI-Anchored	-	0.993	*
megahit_79855_2819-3130	103	GPI-Anchored	85	0.702	S
megahit_79808_48-926	292	Not GPI-Anchored	-	0.995	*
megahit_79853_2819-3130	103	GPI-Anchored	85	0.702	S
megahit_79853_3200-3856	218	Not GPI-Anchored	-	0.992	*
megahit_79854_2819-3130	103	GPI-Anchored	85	0.702	S
megahit_139255_287-1315	342	Not GPI-Anchored	-	0.996	*
megahit_139253_287-1315	342	Not GPI-Anchored	-	0.996	*
megahit_138987_885-1334	149	Not GPI-Anchored	-	0.993	*
megahit_79854_3200-3856	218	Not GPI-Anchored	-	0.992	*
megahit_139260_287-1315	342	Not GPI-Anchored	-	0.996	*
megahit_75138_131-865	245	Not GPI-Anchored	-	0.989	*
megahit_139298_969-1682	237	Not GPI-Anchored	-	0.989	*
megahit_70059_3-1241	412	Not GPI-Anchored	-	0.989	*
megahit_69432_598-1374	258	Not GPI-Anchored	-	0.985	*
megahit_140441_1062-2144	360	Not GPI-Anchored	-	0.986	*
megahit_69433_4071-4847	258	Not GPI-Anchored	-	0.985	*
megahit_70023_1278-3542	754	Not GPI-Anchored	-	0.991	*
megahit_70057_3-1241	412	Not GPI-Anchored	-	0.989	*
megahit_70058_3-1241	412	Not GPI-Anchored	-	0.989	*
megahit_140387_2-1573	524	Not GPI-Anchored	-	0.992	*
megahit_70058_4403-5641	412	Not GPI-Anchored	-	0.995	*
megahit_70059_4403-5641	412	Not GPI-Anchored	-	0.995	*
megahit_68957_24-2744	906	Not GPI-Anchored	-	0.992	*
megahit_70060_3-1241	412	Not GPI-Anchored	-	0.989	*
megahit_70061_3-1241	412	Not GPI-Anchored	-	0.989	*
megahit_70316_1337-2086	249	Not GPI-Anchored	-	0.995	*
megahit_70317_1337-2086	249	Not GPI-Anchored	-	0.995	*
megahit_70445_109-666	185	Not GPI-Anchored	-	0.993	*
megahit_70964_25-534	170	Not GPI-Anchored	-	0.995	*
megahit_71437_1077-1820	247	Not GPI-Anchored	-	0.995	*
megahit_71532_1-1101	367	Not GPI-Anchored	-	0.992	*
megahit_69429_127-1365	412	Not GPI-Anchored	-	0.992	*
megahit_68955_2469-3602	377	Not GPI-Anchored	-	0.995	*
megahit_74876_103-3399	1098	Not GPI-Anchored	-	0.996	*
megahit_68136_504-1085	193	Not GPI-Anchored	-	0.972	*
megahit_67774_92-1987	631	Not GPI-Anchored	-	0.744	*
megahit_68012_1659-2732	357	Not GPI-Anchored	-	0.977	*
megahit_68012_2748-3707	320	Not GPI-Anchored	-	0.995	*
megahit_68033_13850-14905	351	Not GPI-Anchored	-	0.991	*
megahit_68035_13796-14851	351	Not GPI-Anchored	-	0.991	*
megahit_140577_31-2910	959	Not GPI-Anchored	-	0.993	*
megahit_68037_5023-6078	351	Not GPI-Anchored	-	0.991	*
megahit_68069_200-694	164	Not GPI-Anchored	-	0.993	*
megahit_68153_8456-9499	347	Not GPI-Anchored	-	0.996	*
megahit_68954_2468-3601	377	Not GPI-Anchored	-	0.995	*
megahit_68157_8456-9499	347	Not GPI-Anchored	-	0.996	*
megahit_68459_2384-3859	491	Not GPI-Anchored	-	0.993	*
megahit_68607_2137-3198	353	Not GPI-Anchored	-	0.994	*
megahit_68729_88-1863	592	Not GPI-Anchored	-	0.989	*
megahit_68752_23-3427	1134	Not GPI-Anchored	-	0.992	*
megahit_68756_23-3427	1134	Not GPI-Anchored	-	0.992	*
megahit_68880_1394-2107	238	Not GPI-Anchored	-	0.992	*
megahit_68952_341-1498	385	Not GPI-Anchored	-	0.216	*
megahit_71653_182-2515	777	Not GPI-Anchored	-	0.975	*
megahit_71654_161-2563	800	Not GPI-Anchored	-	0.975	*
megahit_71655_182-2563	793	Not GPI-Anchored	-	0.975	*
megahit_73710_3-1523	507	Not GPI-Anchored	-	0.986	*
megahit_140043_1-1227	409	Not GPI-Anchored	-	0.986	*
megahit_73552_1-303	101	Not GPI-Anchored	-	0.991	*
megahit_73552_3307-3924	205	Not GPI-Anchored	-	0.609	*
megahit_73587_45-566	173	Not GPI-Anchored	-	0.994	*
megahit_73588_45-566	173	Not GPI-Anchored	-	0.994	*
megahit_73674_366-1562	398	Not GPI-Anchored	-	0.986	*
megahit_139910_177-1445	422	Not GPI-Anchored	-	0.995	*
megahit_73675_938-2134	398	Not GPI-Anchored	-	0.986	*
megahit_73770_28-1029	333	Not GPI-Anchored	-	0.987	*
megahit_71656_182-2515	777	Not GPI-Anchored	-	0.975	*
megahit_74379_470-1456	328	Not GPI-Anchored	-	0.844	*
megahit_74461_29-1285	418	Not GPI-Anchored	-	0.996	*
megahit_74544_2-703	233	Not GPI-Anchored	-	0.996	*
megahit_74785_1973-3991	672	Not GPI-Anchored	-	0.981	*
megahit_139299_969-1682	237	Not GPI-Anchored	-	0.990	*
megahit_74787_1973-3991	672	Not GPI-Anchored	-	0.981	*
megahit_74788_1973-3991	672	Not GPI-Anchored	-	0.981	*
megahit_74789_83-967	294	GPI-Anchored	274	0.608	S
megahit_73550_3368-4015	215	Not GPI-Anchored	-	0.995	*
megahit_73549_4212-4829	205	Not GPI-Anchored	-	0.609	*
megahit_73549_3356-4003	215	Not GPI-Anchored	-	0.995	*
megahit_73480_638-1465	275	Not GPI-Anchored	-	0.995	*
megahit_71657_182-2563	793	Not GPI-Anchored	-	0.975	*
megahit_71826_1-1047	348	Not GPI-Anchored	-	0.992	*
megahit_71826_2227-2913	228	Not GPI-Anchored	-	0.620	*
megahit_71828_1-1047	348	Not GPI-Anchored	-	0.992	*
megahit_72027_2-331	110	Not GPI-Anchored	-	0.979	*
megahit_72113_1-672	224	Not GPI-Anchored	-	0.992	*
megahit_72226_127-783	218	Not GPI-Anchored	-	0.980	*
megahit_72392_250-840	196	Not GPI-Anchored	-	0.993	*
megahit_72393_214-804	196	Not GPI-Anchored	-	0.993	*
megahit_72404_60-1268	403	Not GPI-Anchored	-	0.985	*
megahit_72435_1351-2097	248	Not GPI-Anchored	-	0.974	*
megahit_140052_1-606	201	Not GPI-Anchored	-	0.994	*
megahit_72442_133-786	217	Not GPI-Anchored	-	0.993	*
megahit_72626_1-834	278	Not GPI-Anchored	-	0.974	*
megahit_73048_350-1036	228	Not GPI-Anchored	-	0.996	*
megahit_73217_51-905	284	Not GPI-Anchored	-	0.992	*
megahit_73278_19-525	168	Not GPI-Anchored	-	0.993	*
megahit_138894_74-955	293	Not GPI-Anchored	-	0.962	*
megahit_81510_2-526	175	Not GPI-Anchored	-	0.989	*
megahit_82082_139-1062	308	Not GPI-Anchored	-	0.478	*
megahit_92338_3-887	295	Not GPI-Anchored	-	0.995	*
megahit_91442_83-598	172	Not GPI-Anchored	-	0.988	*
megahit_91504_1-405	134	Not GPI-Anchored	-	0.996	*
megahit_91750_497-1630	377	Not GPI-Anchored	-	0.996	*
megahit_91751_497-1606	369	Not GPI-Anchored	-	0.996	*
megahit_91752_495-1604	369	Not GPI-Anchored	-	0.996	*
megahit_91753_495-1628	377	Not GPI-Anchored	-	0.996	*
megahit_91796_98-1129	343	Not GPI-Anchored	-	0.992	*
megahit_92305_13-606	198	Not GPI-Anchored	-	0.984	*
megahit_92439_2-1714	571	Not GPI-Anchored	-	0.983	*
megahit_93540_55-2649	864	Not GPI-Anchored	-	0.993	*
megahit_92544_28-462	144	Not GPI-Anchored	-	0.994	*
megahit_92997_29-1123	364	Not GPI-Anchored	-	0.993	*
megahit_93064_933-1892	319	Not GPI-Anchored	-	0.994	*
megahit_93255_316-774	152	Not GPI-Anchored	-	0.981	*
megahit_93256_316-774	152	Not GPI-Anchored	-	0.981	*
megahit_93256_809-1171	120	Not GPI-Anchored	-	0.994	*
megahit_93472_282-761	159	Not GPI-Anchored	-	0.992	*
megahit_93474_281-760	159	Not GPI-Anchored	-	0.992	*
megahit_91093_1198-1527	109	Not GPI-Anchored	-	0.995	*
megahit_90963_208-1032	274	Not GPI-Anchored	-	0.993	*
megahit_90951_2833-3564	243	Not GPI-Anchored	-	0.977	*
megahit_90951_2089-2808	239	Not GPI-Anchored	-	0.996	*
megahit_138307_3589-4188	199	Not GPI-Anchored	-	0.987	*
megahit_90672_478-1398	306	Not GPI-Anchored	-	0.995	*
megahit_82154_3-581	193	Not GPI-Anchored	-	0.976	*
megahit_90713_20-733	238	Not GPI-Anchored	-	0.985	*
megahit_138251_5027-5860	277	Not GPI-Anchored	-	0.907	*
megahit_138251_2186-4612	808	Not GPI-Anchored	-	0.994	*
megahit_90819_2330-2788	152	Not GPI-Anchored	-	0.993	*
megahit_90820_2330-2788	152	Not GPI-Anchored	-	0.993	*
megahit_90853_1-507	168	Not GPI-Anchored	-	0.995	*
megahit_90853_511-1122	203	Not GPI-Anchored	-	0.995	*
megahit_138251_126-2090	654	Not GPI-Anchored	-	0.996	*
megahit_90950_130-996	288	Not GPI-Anchored	-	0.988	*
megahit_90950_1011-2354	447	Not GPI-Anchored	-	0.994	*
megahit_90950_2351-3070	239	Not GPI-Anchored	-	0.996	*
megahit_90950_3095-3826	243	Not GPI-Anchored	-	0.977	*
megahit_90951_63-734	223	Not GPI-Anchored	-	0.995	*
megahit_90951_749-2092	447	Not GPI-Anchored	-	0.994	*
megahit_93475_761-1240	159	Not GPI-Anchored	-	0.994	*
megahit_93576_177-533	118	Not GPI-Anchored	-	0.995	*
megahit_90378_72-1055	327	Not GPI-Anchored	-	0.995	*
megahit_96047_1395-2066	223	Not GPI-Anchored	-	0.995	*
megahit_95940_178-621	148	Not GPI-Anchored	-	0.994	*
megahit_95966_867-1643	258	Not GPI-Anchored	-	0.995	*
megahit_95972_867-1643	258	Not GPI-Anchored	-	0.995	*
megahit_138250_2186-4720	844	Not GPI-Anchored	-	0.994	*
megahit_95974_867-1643	258	Not GPI-Anchored	-	0.995	*
megahit_95974_1647-2162	171	Not GPI-Anchored	-	0.994	*
megahit_95974_2259-3566	435	Not GPI-Anchored	-	0.993	*
megahit_96046_675-1346	223	Not GPI-Anchored	-	0.995	*
megahit_96304_382-834	151	Not GPI-Anchored	-	0.994	*
megahit_93897_49-690	213	Not GPI-Anchored	-	0.992	*
megahit_96542_478-1038	187	Not GPI-Anchored	-	0.988	*
megahit_96548_118-1518	466	Not GPI-Anchored	-	0.995	*
megahit_96576_1-687	229	Not GPI-Anchored	-	0.995	*
megahit_96958_153-1604	483	Not GPI-Anchored	-	0.977	*
megahit_138250_126-2090	654	Not GPI-Anchored	-	0.996	*
megahit_96959_164-1618	484	Not GPI-Anchored	-	0.978	*
megahit_97001_1395-2186	263	Not GPI-Anchored	-	0.992	*
megahit_97386_3-830	275	Not GPI-Anchored	-	0.993	*
megahit_95922_3-1532	510	Not GPI-Anchored	-	0.993	*
megahit_95842_591-1058	156	Not GPI-Anchored	-	0.994	*
megahit_138250_5135-5968	277	Not GPI-Anchored	-	0.907	*
megahit_95428_427-1161	244	Not GPI-Anchored	-	0.966	*
megahit_93939_255-1574	439	Not GPI-Anchored	-	0.996	*
megahit_93983_372-776	134	Not GPI-Anchored	-	0.996	*
megahit_94279_597-1325	242	Not GPI-Anchored	-	0.990	*
megahit_94318_221-721	166	Not GPI-Anchored	-	0.993	*
megahit_94319_3-392	130	Not GPI-Anchored	-	0.993	*
megahit_94426_2-1105	368	Not GPI-Anchored	-	0.990	*
megahit_94733_642-1856	404	Not GPI-Anchored	-	0.986	*
megahit_94771_154-2211	685	Not GPI-Anchored	-	0.992	*
megahit_94772_154-2109	651	Not GPI-Anchored	-	0.992	*
megahit_95017_157-552	131	Not GPI-Anchored	-	0.994	*
megahit_95017_814-1212	132	Not GPI-Anchored	-	0.994	*
megahit_95089_443-814	123	Not GPI-Anchored	-	0.993	*
megahit_95142_3-368	121	Not GPI-Anchored	-	0.981	*
megahit_95332_4105-4698	197	Not GPI-Anchored	-	0.994	*
megahit_95340_4105-4698	197	Not GPI-Anchored	-	0.994	*
megahit_95362_3-347	115	Not GPI-Anchored	-	0.995	*
megahit_95364_18-368	116	Not GPI-Anchored	-	0.995	*
megahit_90461_386-1390	334	Not GPI-Anchored	-	0.975	*
megahit_90686_297-1037	246	Not GPI-Anchored	-	0.995	*
megahit_90210_1-1689	563	Not GPI-Anchored	-	0.987	*
megahit_85046_2031-4349	772	Not GPI-Anchored	-	0.994	*
megahit_138752_886-1677	263	Not GPI-Anchored	-	0.911	*
megahit_138752_48-821	257	Not GPI-Anchored	-	0.991	*
megahit_85046_4381-6111	576	Not GPI-Anchored	-	0.995	*
megahit_85048_2-1135	378	Not GPI-Anchored	-	0.994	*
megahit_85048_1132-8736	2534	Not GPI-Anchored	-	0.995	*
megahit_85048_8733-11051	772	Not GPI-Anchored	-	0.994	*
megahit_85048_11083-12813	576	Not GPI-Anchored	-	0.995	*
megahit_85100_3569-5059	496	Not GPI-Anchored	-	0.993	*
megahit_85116_1020-1631	203	Not GPI-Anchored	-	0.992	*
megahit_85233_1-315	105	Not GPI-Anchored	-	0.992	*
megahit_85317_1069-2148	359	Not GPI-Anchored	-	0.993	*
megahit_85480_2-445	147	Not GPI-Anchored	-	0.996	*
megahit_85481_2-730	243	Not GPI-Anchored	-	0.994	*
megahit_85692_1545-2042	165	Not GPI-Anchored	-	0.992	*
megahit_85731_75-974	299	Not GPI-Anchored	-	0.995	*
megahit_85882_2-853	284	Not GPI-Anchored	-	0.992	*
megahit_85959_90-2153	687	Not GPI-Anchored	-	0.989	*
megahit_90143_565-1050	161	Not GPI-Anchored	-	0.995	*
megahit_87201_305-667	120	Not GPI-Anchored	-	0.993	*
megahit_138799_200-1396	398	Not GPI-Anchored	-	0.994	*
megahit_85046_1-2034	678	Not GPI-Anchored	-	0.989	*
megahit_87488_2046-2855	269	Not GPI-Anchored	-	0.987	*
megahit_85044_18623-20353	576	Not GPI-Anchored	-	0.995	*
megahit_82518_2-448	148	Not GPI-Anchored	-	0.593	*
megahit_82671_725-1489	255	Not GPI-Anchored	-	0.982	*
megahit_82863_19-1326	435	Not GPI-Anchored	-	0.966	*
megahit_82893_29-634	201	GPI-Anchored	172	0.396	D
megahit_82916_2-343	114	Not GPI-Anchored	-	0.992	*
megahit_83235_151-2091	646	Not GPI-Anchored	-	0.782	*
megahit_83235_2112-2693	193	Not GPI-Anchored	-	0.995	*
megahit_83236_151-948	266	Not GPI-Anchored	-	0.993	*
megahit_83237_1142-1723	193	Not GPI-Anchored	-	0.995	*
megahit_83238_151-2091	646	Not GPI-Anchored	-	0.782	*
megahit_83239_151-2091	646	Not GPI-Anchored	-	0.782	*
megahit_83375_2-733	244	Not GPI-Anchored	-	0.995	*
megahit_138800_200-1396	398	Not GPI-Anchored	-	0.994	*
megahit_83756_7439-8149	236	GPI-Anchored	218	0.569	N
megahit_84903_2-676	225	Not GPI-Anchored	-	0.995	*
megahit_84905_2-676	225	Not GPI-Anchored	-	0.995	*
megahit_85044_1326-8675	2449	Not GPI-Anchored	-	0.995	*
megahit_85044_8672-16276	2534	Not GPI-Anchored	-	0.995	*
megahit_85044_16273-18591	772	Not GPI-Anchored	-	0.994	*
megahit_87202_305-667	120	Not GPI-Anchored	-	0.993	*
megahit_85984_9-443	144	Not GPI-Anchored	-	0.994	*
megahit_87744_552-2087	511	Not GPI-Anchored	-	0.995	*
megahit_89083_844-1839	331	Not GPI-Anchored	-	0.995	*
megahit_90107_79-2139	686	Not GPI-Anchored	-	0.984	*
megahit_90105_1235-3037	600	Not GPI-Anchored	-	0.984	*
megahit_87812_326-808	160	Not GPI-Anchored	-	0.993	*
megahit_90104_1235-3031	598	Not GPI-Anchored	-	0.985	*
megahit_88729_3380-6547	1055	Not GPI-Anchored	-	0.987	*
megahit_88729_6577-7086	169	Not GPI-Anchored	-	0.990	*
megahit_88732_124-3189	1022	Not GPI-Anchored	-	0.985	*
megahit_89103_1-1197	399	Not GPI-Anchored	-	0.981	*
megahit_138308_1178-1840	220	Not GPI-Anchored	-	0.987	*
megahit_89995_922-2775	617	Not GPI-Anchored	-	0.855	*
megahit_89109_1-663	221	Not GPI-Anchored	-	0.974	*
megahit_138375_76-1740	555	Not GPI-Anchored	-	0.988	*
megahit_138374_76-1767	563	Not GPI-Anchored	-	0.994	*
megahit_89572_3-1868	622	Not GPI-Anchored	-	0.994	*
megahit_138330_740-1561	273	Not GPI-Anchored	-	0.978	*
megahit_89914_1400-2299	299	Not GPI-Anchored	-	0.994	*
megahit_88729_2001-3365	454	Not GPI-Anchored	-	0.994	*
megahit_88726_1560-4049	829	Not GPI-Anchored	-	0.992	*
megahit_88726_1-1512	504	Not GPI-Anchored	-	0.985	*
megahit_90114_2-916	304	Not GPI-Anchored	-	0.992	*
megahit_88396_1-465	155	Not GPI-Anchored	-	0.993	*
megahit_88642_2-880	293	Not GPI-Anchored	-	0.980	*
megahit_88659_3-1142	380	Not GPI-Anchored	-	0.995	*
megahit_88722_202-921	239	Not GPI-Anchored	-	0.994	*
megahit_88723_1-678	226	Not GPI-Anchored	-	0.994	*
megahit_88723_747-1466	239	Not GPI-Anchored	-	0.994	*
megahit_138467_2-739	246	Not GPI-Anchored	-	0.996	*
megahit_88724_1-1353	451	Not GPI-Anchored	-	0.985	*
megahit_88724_1367-3139	590	Not GPI-Anchored	-	0.992	*
megahit_88724_3208-3927	239	Not GPI-Anchored	-	0.994	*
megahit_88725_5-385	126	Not GPI-Anchored	-	0.994	*
megahit_138376_76-1452	458	Not GPI-Anchored	-	0.996	*
megahit_88725_433-2922	829	Not GPI-Anchored	-	0.992	*
megahit_90143_2-487	161	Not GPI-Anchored	-	0.995	*
megahit_89994_922-2775	617	Not GPI-Anchored	-	0.855	*
megahit_11580_1-294	98	Not GPI-Anchored	-	0.996	*
megahit_175107_1-294	98	Not GPI-Anchored	-	0.992	*
megahit_63307_147-443	98	Not GPI-Anchored	-	0.993	*
megahit_3030_49-339	97	Not GPI-Anchored	-	0.995	*
megahit_132554_3-293	97	Not GPI-Anchored	-	0.992	*
megahit_7450_6671-6964	97	Not GPI-Anchored	-	0.992	*
megahit_226459_3-293	97	Not GPI-Anchored	-	0.995	*
megahit_7232_264-551	96	Not GPI-Anchored	-	0.989	*
megahit_214938_259-549	96	Not GPI-Anchored	-	0.994	*
megahit_456976_2-289	96	Not GPI-Anchored	-	0.987	*
megahit_1078550_271-561	96	Not GPI-Anchored	-	0.990	*
megahit_221766_51-341	96	Not GPI-Anchored	-	0.988	*
megahit_214939_259-549	96	Not GPI-Anchored	-	0.994	*
megahit_100709_231-518	95	Not GPI-Anchored	-	0.987	*
megahit_226672_36-323	95	Not GPI-Anchored	-	0.987	*
megahit_195167_1-285	95	Not GPI-Anchored	-	0.995	*
megahit_167214_620-907	95	Not GPI-Anchored	-	0.995	*
megahit_90949_3-284	94	Not GPI-Anchored	-	0.993	*
megahit_119063_232-513	94	Not GPI-Anchored	-	0.973	*
megahit_1224754_1-285	94	Not GPI-Anchored	-	0.986	*
megahit_113088_4611-4895	94	Not GPI-Anchored	-	0.986	*
megahit_62021_1-279	93	Not GPI-Anchored	-	0.987	*
megahit_583872_242-523	93	Not GPI-Anchored	-	0.995	*
megahit_83740_2-280	93	Not GPI-Anchored	-	0.991	*
megahit_6144_215-493	92	Not GPI-Anchored	-	0.996	*
megahit_11850_220-498	92	Not GPI-Anchored	-	0.986	*
megahit_1191281_148-426	92	Not GPI-Anchored	-	0.993	*
megahit_927944_94-369	91	Not GPI-Anchored	-	0.994	*
megahit_549238_2-274	91	Not GPI-Anchored	-	0.994	*
